#,Header,Format,20020003,,X1,,,X2,,,Y1,,,Y2,
#,Ref,Ch:,Board,0,-,Channel,0,,,,,,,,
#,[Bref][Cref],Tstamp_ps,Energy,:,[Bx][Cx],deltaT_ns,Energy,...,,,,,,,
[00][00],197002244569170,455,:,[00][01],21.079,0,[00][02],52.141,463,[00][03],45.579,395,[00][04],105.391,375
[00][00],197006205027452,523,:,[00][01],21.078,0,[00][02],83.548,659,[00][03],36.265,522,[00][04],113.984,484
[00][00],197103050224249,296,:,[00][01],21.187,0,[00][02],108.312,730,[00][03],74.187,249,[00][04],75.937,254
[00][00],197141853043889,530,:,[00][01],21.203,449,[00][02],260.61,427,[00][03],122.172,539,[00][04],25.641,539
[00][00],197172077620249,1370,:,[00][01],20.921,786,[00][02],76.171,1426,[00][03],131.781,1219,[00][04],17.109,1242
[00][00],197172496888124,354,:,[00][01],21.125,0,[00][02],83.187,404,[00][03],51.25,295,[00][04],99.437,269
[00][00],197175634824436,1369,:,[00][01],22.469,0,[00][02],113.125,2300,[00][03],29.844,1308,[00][04],116.625,1178
[00][00],197206964321061,458,:,[00][01],21.563,0,[00][02],48.75,475,[00][03],99.063,378,[00][04],50.125,380
[00][00],197240074949124,905,:,[00][01],21.125,0,[00][02],89.062,1224,[00][03],31.5,953,[00][04],116.5,810
[00][00],197330565650194,1779,:,[00][01],20.806,0,[00][02],122.398,3724,[00][03],61.305,1636,[00][04],88.773,1545
[00][00],197346950057186,306,:,[00][01],21.063,0,[00][02],70.25,308,[00][03],53.814,243,[00][04],96.814,233
[00][00],197397694567327,546,:,[00][01],21.515,759,[00][02],23.109,695,[00][03],59.703,577,[00][04],90.515,567
[00][00],197587679679655,678,:,[00][01],21.156,188,[00][02],27.656,805,[00][03],36.969,755,[00][04],113.969,659
[00][00],197625144637647,1203,:,[00][01],21.305,462,[00][02],87.727,1698,[00][03],19.289,1096,[00][04],129.164,1058
[00][00],197633482338967,400,:,[00][01],21.033,0,[00][02],97.407,770,[00][03],112.407,336,[00][04],34.407,337
[00][00],197648422437811,237,:,[00][01],21.189,0,[00][02],70.813,230,[00][03],64,188,[00][04],86.688,170
[00][00],197655603118436,292,:,[00][01],21.25,0,[00][02],113.375,715,[00][03],62.25,247,[00][04],88.125,247
[00][00],197693468591280,363,:,[00][01],19.875,107,[00][02],51.906,437,[00][03],135.969,373,[00][04],14.875,380
[00][00],197770333179124,595,:,[00][01],21.156,6,[00][02],59.906,528,[00][03],81.375,442,[00][04],68.031,427
[00][00],197782742539405,379,:,[00][01],21.156,0,[00][02],58.469,358,[00][03],71.969,304,[00][04],77.969,304
[00][00],197801552334374,252,:,[00][01],21.312,0,[00][02],64,280,[00][03],117.062,227,[00][04],32.5,211
[00][00],197801753047795,574,:,[00][01],21.11,168,[00][02],57.36,624,[00][03],75.266,534,[00][04],74.205,514
[00][00],197810456964467,297,:,[00][01],21.719,0,[00][02],88.657,470,[00][03],50.157,264,[00][04],100.719,236
[00][00],197811413108358,580,:,[00][01],19.734,0,[00][02],91.797,960,[00][03],137.078,475,[00][04],12.953,491
[00][00],197851841595983,1334,:,[00][01],21.266,465,[00][02],63.672,1398,[00][03],124.578,1223,[00][04],24.017,1270
[00][00],197906645622124,885,:,[00][01],91.625,1163,[00][02],140.876,2082,[00][03],71.812,794,[00][04],75.437,780
[00][00],197939359114749,266,:,[00][01],21.251,0,[00][02],111.312,619,[00][03],56.312,237,[00][04],94.875,202
[00][00],197952644595717,353,:,[00][01],-80.717,0,[00][02],67.157,442,[00][03],113.469,245,[00][04],36.532,210
[00][00],197960048117014,504,:,[00][01],21.141,163,[00][02],41.922,641,[00][03],90.172,526,[00][04],58.547,551
[00][00],197985798056413,1117,:,[00][01],21.164,283,[00][02],69.773,1175,[00][03],68.304,981,[00][04],80.929,964
[00][00],198011728541780,298,:,[00][01],-73.031,0,[00][02],25.969,270,[00][03],68.406,242,[00][04],82.781,227
[00][00],198013857104749,335,:,[00][01],21.187,177,[00][02],39.562,350,[00][03],43.531,313,[00][04],107.312,280
[00][00],198040042822202,434,:,[00][01],21.39,0,[00][02],126.359,1220,[00][03],60.828,443,[00][04],89.078,428
[00][00],198063283383577,1248,:,[00][01],-31.328,0,[00][02],-6.703,1201,[00][03],106.234,1143,[00][04],42.578,1111
[00][00],198070491815381,1250,:,[00][01],19.461,812,[00][02],54.493,1409,[00][03],11.946,1300,[00][04],136.493,1186
[00][00],198147180706061,881,:,[00][01],20.953,103,[00][02],90.906,1314,[00][03],17.625,779,[00][04],131.188,715
[00][00],198154979154467,713,:,[00][01],21.141,434,[00][02],58.282,925,[00][03],68.688,762,[00][04],80.563,728
[00][00],198170682029108,579,:,[00][01],21.234,0,[00][02],115.828,1286,[00][03],61.828,573,[00][04],88.078,537
[00][00],198178676252561,908,:,[00][01],21.094,127,[00][02],57.439,861,[00][03],68.5,714,[00][04],71.313,738
[00][00],198179733649561,343,:,[00][01],21.125,0,[00][02],113.813,879,[00][03],31.25,332,[00][04],118.938,332
[00][00],198191578154124,276,:,[00][01],21.312,280,[00][02],25.281,330,[00][03],116.125,257,[00][04],33.437,268
[00][00],198286480892000,1450,:,[00][01],21.155,661,[00][02],84.764,2043,[00][03],67.405,1318,[00][04],80.233,1303
[00][00],198350986418014,1381,:,[00][01],21.297,1102,[00][02],44.36,1278,[00][03],54.141,1090,[00][04],95.125,1021
[00][00],198353368608124,249,:,[00][01],20.937,0,[00][02],131.5,544,[00][03],47.187,197,[00][04],103.876,181
[00][00],198379947335592,497,:,[00][01],21.408,0,[00][02],82.563,520,[00][03],94.282,378,[00][04],54.032,384
[00][00],198398992017874,374,:,[00][01],21.187,244,[00][02],33.126,371,[00][03],65.75,300,[00][04],85.126,295
[00][00],198435405140514,589,:,[00][01],21.141,370,[00][02],43.578,554,[00][03],39.266,501,[00][04],111.11,486
[00][00],198533699349233,643,:,[00][01],21.234,298,[00][02],49.391,650,[00][03],106.891,553,[00][04],40.703,526
[00][00],198545511528522,1535,:,[00][01],21.273,2144,[00][02],34.492,1700,[00][03],55.68,1466,[00][04],92.445,1375
[00][00],198570569927561,963,:,[00][01],21.203,437,[00][02],89.219,1361,[00][03],45.344,765,[00][04],103.969,743
[00][00],198601649642311,289,:,[00][01],21.25,5,[00][02],46.125,291,[00][03],44.844,259,[00][04],106,211
[00][00],198646237613155,294,:,[00][01],21.094,0,[00][02],101.531,667,[00][03],43.281,279,[00][04],106.845,227
[00][00],198674882941499,237,:,[00][01],21.187,0,[00][02],85.937,278,[00][03],68.375,157,[00][04],82.501,174
[00][00],198702504286045,445,:,[00][01],20.985,221,[00][02],48.016,498,[00][03],114.641,435,[00][04],34.204,419
[00][00],198865900680280,543,:,[00][01],21.437,0,[00][02],124.781,1194,[00][03],56.312,451,[00][04],94.125,412
[00][00],198896955419217,345,:,[00][01],21.282,0,[00][02],130.094,846,[00][03],118.032,310,[00][04],31.844,326
[00][00],198925761663061,421,:,[00][01],21.563,0,[00][02],85.939,561,[00][03],127.75,384,[00][04],22,414
[00][00],198934217409295,350,:,[00][01],20.516,0,[00][02],135.705,999,[00][03],55.735,371,[00][04],94.829,350
[00][00],199022436157092,223,:,[00][01],21.094,0,[00][02],83.532,268,[00][03],131.782,180,[00][04],18.469,202
[00][00],199130666532342,218,:,[00][01],20.969,0,[00][02],83.532,257,[00][03],48.844,181,[00][04],101.907,173
[00][00],199138225807741,2463,:,[00][01],21.195,493,[00][02],84.836,2908,[00][03],62.851,2173,[00][04],82.445,2103
[00][00],199262191351065,2268,:,[00][01],21.293,0,[00][02],111.277,4441,[00][03],102.996,1930,[00][04],41.215,1905
[00][00],199266910354334,1136,:,[00][01],68.352,386,[00][02],137.133,2648,[00][03],93.477,1039,[00][04],53.383,1027
[00][00],199433287024467,664,:,[00][01],21.375,0,[00][02],124.657,1624,[00][03],113.469,631,[00][04],35.625,606
[00][00],199470183494311,440,:,[00][01],21.094,175,[00][02],52.438,499,[00][03],37.406,431,[00][04],113,408
[00][00],199649584468592,223,:,[00][01],21.344,0,[00][02],56.844,241,[00][03],51.969,203,[00][04],98.907,194
[00][00],199659618044358,667,:,[00][01],21.172,176,[00][02],64.328,697,[00][03],44.703,594,[00][04],105.578,576
[00][00],199676268365000,221,:,[00][01],21.374,0,[00][02],83.624,283,[00][03],125.249,219,[00][04],24.186,203
[00][00],199690386433967,564,:,[00][01],19.313,0,[00][02],83.532,712,[00][03],12.657,575,[00][04],136.782,516
[00][00],199757893197163,1448,:,[00][01],19.445,1198,[00][02],69.695,1693,[00][03],140.117,1458,[00][04],9.859,1463
[00][00],199770198579749,455,:,[00][01],21.375,0,[00][02],104.312,899,[00][03],43.937,355,[00][04],105.562,328
[00][00],199778345334077,393,:,[00][01],21.047,0,[00][02],91.265,688,[00][03],31.265,369,[00][04],118.923,354
[00][00],199801501444967,479,:,[00][01],21.469,154,[00][02],52.344,556,[00][03],128.033,478,[00][04],21.5,485
[00][00],199867450075061,254,:,[00][01],21.25,0,[00][02],108.375,532,[00][03],49.939,195,[00][04],101.063,169
[00][00],199883192598530,309,:,[00][01],21.281,0,[00][02],96.594,543,[00][03],58.781,251,[00][04],91.906,219
[00][00],199955882141952,858,:,[00][01],21.156,958,[00][02],43.672,929,[00][03],19.015,866,[00][04],128.048,818
[00][00],199965206012592,750,:,[00][01],21.188,0,[00][02],120.688,1684,[00][03],111.219,703,[00][04],37.094,720
[00][00],200002396063327,1599,:,[00][01],21.328,1514,[00][02],43.673,1601,[00][03],41.093,1398,[00][04],108.547,1369
[00][00],200091705251428,1186,:,[00][01],74.383,993,[00][02],139.852,2540,[00][03],57.149,969,[00][04],92.696,930
[00][00],200140720390405,325,:,[00][01],21.344,0,[00][02],83.031,331,[00][03],65.281,226,[00][04],85.094,212
[00][00],200177921879311,718,:,[00][01],21.063,37,[00][02],70.844,617,[00][03],71.844,496,[00][04],78.156,472
[00][00],200222792114092,291,:,[00][01],21.908,0,[00][02],127.969,640,[00][03],57.844,276,[00][04],93.094,235
[00][00],200226105345342,470,:,[00][01],20.938,0,[00][02],131.219,1179,[00][03],112.658,453,[00][04],36.594,468
[00][00],200245669547405,611,:,[00][01],21.156,0,[00][02],92.531,855,[00][03],41.156,630,[00][04],109.469,568
[00][00],200264482998233,394,:,[00][01],21.328,0,[00][02],120.516,858,[00][03],68.703,310,[00][04],79.953,300
[00][00],200292172982045,1193,:,[00][01],21.094,489,[00][02],73,1146,[00][03],82.891,950,[00][04],65.516,906
[00][00],200436420994108,396,:,[00][01],21.141,0,[00][02],87.391,550,[00][03],48.453,349,[00][04],101.578,314
[00][00],200487868578499,516,:,[00][01],21.125,0,[00][02],70.625,497,[00][03],71.062,407,[00][04],78.937,416
[00][00],200601512179467,1049,:,[00][01],21.203,901,[00][02],59.75,1128,[00][03],25.985,997,[00][04],122.907,960
[00][00],200654095582389,535,:,[00][01],20.203,0,[00][02],92.485,883,[00][03],133.611,434,[00][04],13.047,450
[00][00],200875148478374,302,:,[00][01],21.312,0,[00][02],104.187,680,[00][03],67.312,255,[00][04],83.187,246
[00][00],200910525703608,739,:,[00][01],21.266,873,[00][02],29.562,817,[00][03],26.937,721,[00][04],123.016,685
[00][00],200912163129327,480,:,[00][01],21.14,0,[00][02],71.984,512,[00][03],82.922,405,[00][04],66.359,377
[00][00],200945874051280,351,:,[00][01],21.344,0,[00][02],70.594,377,[00][03],50.281,327,[00][04],100.72,286
[00][00],200949616725053,837,:,[00][01],21.133,259,[00][02],106.821,1716,[00][03],60.508,648,[00][04],89.602,608
[00][00],200953305934209,841,:,[00][01],19.399,453,[00][02],65.29,905,[00][03],11.29,809,[00][04],136.415,764
[00][00],200992442055000,1765,:,[00][01],21.045,209,[00][02],98.233,2969,[00][03],50.499,1781,[00][04],96.561,1569
[00][00],201030410680264,660,:,[00][01],21.172,0,[00][02],96.422,1043,[00][03],67.297,547,[00][04],82.736,530
[00][00],201040818268530,265,:,[00][01],21.281,0,[00][02],122.344,743,[00][03],69.656,255,[00][04],80.531,237
[00][00],201114103118467,370,:,[00][01],20.219,0,[00][02],134.282,833,[00][03],66.344,290,[00][04],84.344,274
[00][00],201217198808733,746,:,[00][01],21.484,276,[00][02],68.422,754,[00][03],127.267,635,[00][04],21.641,637
[00][00],201231595371288,1066,:,[00][01],20.742,18,[00][02],133.461,2384,[00][03],93.336,890,[00][04],52.273,859
[00][00],201232390476030,365,:,[00][01],20.97,0,[00][02],76.844,383,[00][03],60.156,323,[00][04],90.656,266
[00][00],201315021185858,962,:,[00][01],21.094,287,[00][02],58.641,960,[00][03],46.453,826,[00][04],101.078,755
[00][00],201344230608967,685,:,[00][01],20.969,0,[00][02],92.219,988,[00][03],30.969,701,[00][04],119.469,624
[00][00],201351531228530,238,:,[00][01],21.344,0,[00][02],84.906,292,[00][03],44.031,194,[00][04],106.844,167
[00][00],201405077379780,334,:,[00][01],21.094,166,[00][02],38.656,322,[00][03],56.531,278,[00][04],94.656,248
[00][00],201433306858155,247,:,[00][01],21.281,0,[00][02],119.906,610,[00][03],49.906,222,[00][04],101.031,187
[00][00],201491199366655,257,:,[00][01],21.156,0,[00][02],116.094,615,[00][03],62.345,218,[00][04],88.345,199
[00][00],201592054838233,356,:,[00][01],21.141,64,[00][02],51.767,393,[00][03],32.547,367,[00][04],117.953,332
[00][00],201636665544030,269,:,[00][01],21.031,0,[00][02],85.719,349,[00][03],117.094,213,[00][04],32.094,204
[00][00],201638496381374,909,:,[00][01],21.109,678,[00][02],69.281,1131,[00][03],102.812,929,[00][04],43.687,907
[00][00],201691699683733,518,:,[00][01],21.453,0,[00][02],91.672,819,[00][03],125.578,419,[00][04],23.297,422
[00][00],201697709651131,1243,:,[00][01],21.305,247,[00][02],117.836,2696,[00][03],82.118,1060,[00][04],65.149,1035
[00][00],201730087747663,1176,:,[00][01],21.101,544,[00][02],74.398,1157,[00][03],34.211,999,[00][04],114.179,974
[00][00],201739278430577,465,:,[00][01],21.109,0,[00][02],63.172,406,[00][03],64.172,311,[00][04],86.172,288
[00][00],201749008657772,2160,:,[00][01],21.125,1315,[00][02],20.228,2029,[00][03],40.555,1916,[00][04],107.695,1860
[00][00],201749273998311,558,:,[00][01],21.25,0,[00][02],109.5,1042,[00][03],54.938,559,[00][04],95.625,462
[00][00],201843802260295,316,:,[00][01],21.391,0,[00][02],123.641,862,[00][03],59.735,320,[00][04],90.829,271
[00][00],201891595492624,302,:,[00][01],21.75,0,[00][02],101.875,525,[00][03],128.25,240,[00][04],22.376,282
[00][00],201893407408405,1318,:,[00][01],82.844,1570,[00][02],138.375,2976,[00][03],86.094,1134,[00][04],61.765,1091
[00][00],201929590342217,200,:,[00][01],20.783,0,[00][02],76.907,226,[00][03],133.282,182,[00][04],17.219,165
[00][00],201995658309038,807,:,[00][01],21.132,149,[00][02],129.086,1898,[00][03],84.398,705,[00][04],63.273,653
[00][00],202026282434624,1369,:,[00][01],20.968,685,[00][02],99.531,2749,[00][03],17.376,1221,[00][04],131.187,1172
[00][00],202167116061749,380,:,[00][01],21.062,0,[00][02],63.687,359,[00][03],75.437,271,[00][04],75.312,267
[00][00],202339929428795,678,:,[00][01],21.205,934,[00][02],38.297,870,[00][03],85.485,733,[00][04],63.11,738
[00][00],202356898873467,368,:,[00][01],21.533,79,[00][02],19.032,397,[00][03],69.157,345,[00][04],81.969,350
[00][00],202376294446717,373,:,[00][01],19.438,0,[00][02],104.407,836,[00][03],137.283,346,[00][04],13.5,362
[00][00],202425507951467,252,:,[00][01],21.094,0,[00][02],77.782,199,[00][03],50.782,160,[00][04],100.533,137
[00][00],202451783880272,1502,:,[00][01],21.117,492,[00][02],84.164,1682,[00][03],89.32,1096,[00][04],58.07,1080
[00][00],202508603903217,527,:,[00][01],21.157,0,[00][02],65.844,634,[00][03],111.783,527,[00][04],37.094,537
[00][00],202524953537514,1007,:,[00][01],108.486,133,[00][02],142.672,2306,[00][03],85.672,945,[00][04],63.422,932
[00][00],202530907871139,428,:,[00][01],21.328,12,[00][02],116.11,982,[00][03],83.485,350,[00][04],66.297,340
[00][00],202567065107749,1438,:,[00][01],21.046,839,[00][02],147.375,965,[00][03],25.328,1428,[00][04],122.593,1367
[00][00],202614128073014,625,:,[00][01],21.141,0,[00][02],65.735,527,[00][03],69.61,427,[00][04],81.078,416
[00][00],202654311461311,416,:,[00][01],90.689,289,[00][02],136.438,952,[00][03],43.344,362,[00][04],106.938,347
[00][00],202667664861499,268,:,[00][01],21.437,0,[00][02],128.875,671,[00][03],56.187,301,[00][04],94.501,225
[00][00],202668562097842,380,:,[00][01],62.907,0,[00][02],137.907,794,[00][03],47.813,324,[00][04],103.407,294
[00][00],202676625305592,266,:,[00][01],21.219,0,[00][02],83.844,325,[00][03],66.032,214,[00][04],84.594,212
[00][00],202686485421155,241,:,[00][01],21.719,0,[00][02],74.469,256,[00][03],144.719,201,[00][04],7.845,199
[00][00],202709011422967,490,:,[00][01],21.282,478,[00][02],28.563,535,[00][03],55.282,452,[00][04],94.969,443
[00][00],202787736484225,740,:,[00][01],21.367,34,[00][02],124.805,1905,[00][03],102.461,707,[00][04],45.399,693
[00][00],202824249060155,221,:,[00][01],20.969,0,[00][02],78.344,238,[00][03],48.906,205,[00][04],101.845,180
[00][00],202844496746561,314,:,[00][01],21.25,0,[00][02],79.375,337,[00][03],76.439,251,[00][04],73.938,248
[00][00],202863150428280,670,:,[00][01],21.062,527,[00][02],41.937,760,[00][03],29.094,680,[00][04],119.219,639
[00][00],202890433873467,707,:,[00][01],21.219,0,[00][02],102.719,1232,[00][03],79.969,730,[00][04],69.344,694
[00][00],202988814313874,239,:,[00][01],21.187,0,[00][02],77.187,220,[00][03],63.437,192,[00][04],87.126,169
[00][00],203046724554202,398,:,[00][01],21.172,0,[00][02],96.234,717,[00][03],58.359,302,[00][04],92.047,268
[00][00],203132067780124,493,:,[00][01],21.187,0,[00][02],89.876,708,[00][03],51.25,477,[00][04],99.437,445
[00][00],203149407111249,604,:,[00][01],21.156,249,[00][02],41.25,707,[00][03],112.125,596,[00][04],33.375,602
[00][00],203163803885280,222,:,[00][01],21.406,0,[00][02],122.219,523,[00][03],56.156,191,[00][04],94.906,162
[00][00],203198656361749,652,:,[00][01],21.251,70,[00][02],61.468,599,[00][03],68.312,505,[00][04],80.562,493
[00][00],203210908679249,222,:,[00][01],21.25,0,[00][02],70.812,237,[00][03],66.062,182,[00][04],84.5,184
[00][00],203399123353827,719,:,[00][01],21.14,844,[00][02],30.39,827,[00][03],106.173,699,[00][04],42.173,688
[00][00],203470470173280,257,:,[00][01],21.219,0,[00][02],93.969,418,[00][03],54.906,183,[00][04],95.781,167
[00][00],203507827276327,706,:,[00][01],20.031,191,[00][02],68.984,735,[00][03],13.953,668,[00][04],134.984,630
[00][00],203545078808483,831,:,[00][01],21.453,449,[00][02],44.297,821,[00][03],67.328,704,[00][04],81.141,698
[00][00],203564383588405,756,:,[00][01],19.969,0,[00][02],83.595,787,[00][03],114.344,625,[00][04],35.031,652
[00][00],203642529409561,595,:,[00][01],21.594,627,[00][02],34.781,689,[00][03],22.734,624,[00][04],127.25,602
[00][00],203741257235811,430,:,[00][01],21.375,463,[00][02],26.719,500,[00][03],57.875,409,[00][04],92.189,359
[00][00],203754218984280,372,:,[00][01],21.156,0,[00][02],63.906,325,[00][03],86.344,256,[00][04],63.281,259
[00][00],203770351102749,329,:,[00][01],-52.25,0,[00][02],45.125,236,[00][03],115.562,216,[00][04],34.251,175
[00][00],203780893040686,202,:,[00][01],21.314,0,[00][02],65.688,215,[00][03],45.314,168,[00][04],105.813,151
[00][00],203818246792905,320,:,[00][01],21.219,0,[00][02],99.406,706,[00][03],49.719,294,[00][04],100.594,260
[00][00],203855300161116,1068,:,[00][01],21.273,120,[00][02],112.226,2429,[00][03],44.664,946,[00][04],103.851,897
[00][00],203862247499045,333,:,[00][01],21.016,0,[00][02],76.641,335,[00][03],117.704,288,[00][04],31.391,264
[00][00],203871753753499,203,:,[00][01],21.875,0,[00][02],83.501,252,[00][03],128.25,184,[00][04],22.125,200
[00][00],203889076847124,253,:,[00][01],19.937,0,[00][02],134.125,734,[00][03],49.437,266,[00][04],101.187,257
[00][00],203930413352655,296,:,[00][01],21.281,0,[00][02],116.594,658,[00][03],52.345,251,[00][04],98.406,234
[00][00],203985805775405,328,:,[00][01],21.031,0,[00][02],89.906,525,[00][03],119.656,274,[00][04],30.094,277
[00][00],204032395454000,349,:,[00][01],21.061,0,[00][02],57.936,402,[00][03],86.624,336,[00][04],62.061,323
[00][00],204174830747530,289,:,[00][01],21.156,0,[00][02],112.219,678,[00][03],60.969,236,[00][04],89.47,215
[00][00],204246602707499,502,:,[00][01],21.218,583,[00][02],32.501,599,[00][03],74.375,508,[00][04],75.25,512
[00][00],204309214842624,659,:,[00][01],21.218,89,[00][02],69.5,827,[00][03],109.312,719,[00][04],39.376,732
[00][00],204313636923584,1216,:,[00][01],21.118,301,[00][02],81.836,1271,[00][03],72.477,930,[00][04],76.258,952
[00][00],204326954678092,988,:,[00][01],21.157,0,[00][02],128.157,2223,[00][03],96.407,885,[00][04],52,911
[00][00],204384047209573,3325,:,[00][01],21.316,2868,[00][02],20.176,3423,[00][03],27.301,2968,[00][04],84.738,2757
[00][00],204443754889436,298,:,[00][01],21.25,265,[00][02],28.188,293,[00][03],36.656,317,[00][04],114.063,296
[00][00],204468783972655,346,:,[00][01],21.156,0,[00][02],109.469,832,[00][03],38.625,330,[00][04],111.906,301
[00][00],204497408962905,307,:,[00][01],21.095,0,[00][02],86.095,321,[00][03],62.406,185,[00][04],88.095,191
[00][00],204518607664811,239,:,[00][01],21.125,0,[00][02],82.25,264,[00][03],48.75,176,[00][04],101.938,174
[00][00],204577978987311,607,:,[00][01],21.438,552,[00][02],28.281,663,[00][03],76.063,557,[00][04],73,541
[00][00],204638478783374,517,:,[00][01],19.718,55,[00][02],69.875,534,[00][03],11.656,483,[00][04],138.187,447
[00][00],204701384973256,1227,:,[00][01],18.68,504,[00][02],88.852,1866,[00][03],9.477,1140,[00][04],139.18,1057
[00][00],204768436838131,792,:,[00][01],21.149,214,[00][02],70.524,803,[00][03],82.899,643,[00][04],65.869,633
[00][00],204889706222592,433,:,[00][01],67.408,61,[00][02],139.408,1004,[00][03],100.408,379,[00][04],46.594,381
[00][00],204926012000170,371,:,[00][01],21.36,0,[00][02],129.141,944,[00][03],48.922,359,[00][04],102.016,338
[00][00],205063597952155,203,:,[00][01],21.656,0,[00][02],120.094,551,[00][03],43.781,211,[00][04],106.969,206
[00][00],205131257559139,1431,:,[00][01],21.313,587,[00][02],104.375,3062,[00][03],19.406,1377,[00][04],127.922,1284
[00][00],205132531354561,1203,:,[00][01],21.141,527,[00][02],70.813,1084,[00][03],83.688,877,[00][04],61.781,862
[00][00],205158345134717,376,:,[00][01],21.469,0,[00][02],96.907,656,[00][03],110.157,270,[00][04],39.219,289
[00][00],205248757357342,241,:,[00][01],21.594,0,[00][02],125.282,677,[00][03],56.094,239,[00][04],94.532,219
[00][00],205330173634061,900,:,[00][01],21.156,357,[00][02],96.656,1648,[00][03],85.25,696,[00][04],63.219,703
[00][00],205359225552217,285,:,[00][01],21.219,0,[00][02],91.219,469,[00][03],49.907,235,[00][04],100.844,223
[00][00],205380567641874,556,:,[00][01],21.126,346,[00][02],44.656,624,[00][03],52.126,531,[00][04],87.875,503
[00][00],205395580254000,319,:,[00][01],21.249,0,[00][02],96.499,622,[00][03],67.186,254,[00][04],83.061,250
[00][00],205467075629436,489,:,[00][01],19.5,0,[00][02],12.844,547,[00][03],69.813,509,[00][04],80.375,472
[00][00],205563252391405,860,:,[00][01],21.312,59,[00][02],114,1862,[00][03],92.344,711,[00][04],56.625,698
[00][00],205592710594780,1012,:,[00][01],21.109,329,[00][02],82.22,1089,[00][03],100.906,817,[00][04],44.281,796
[00][00],205868236461491,934,:,[00][01],21.164,650,[00][02],51.851,899,[00][03],39.554,777,[00][04],110.164,742
[00][00],205869089733600,2003,:,[00][01],21.305,712,[00][02],20.4,1774,[00][03],42.32,1736,[00][04],105.305,1655
[00][00],205923321998874,244,:,[00][01],21.187,0,[00][02],80.312,251,[00][03],68.562,180,[00][04],82,185
[00][00],205925678512217,294,:,[00][01],21.157,0,[00][02],59.344,303,[00][03],131.657,255,[00][04],18.907,263
[00][00],205964523931499,915,:,[00][01],21.421,272,[00][02],78.093,958,[00][03],21.078,838,[00][04],127.937,801
[00][00],205971177295420,512,:,[00][01],21.11,0,[00][02],61.329,480,[00][03],50.58,395,[00][04],100.329,370
[00][00],206015339902795,656,:,[00][01],21.141,116,[00][02],98.205,1199,[00][03],132.141,565,[00][04],18.235,600
[00][00],206134149958405,314,:,[00][01],21.031,0,[00][02],59.469,272,[00][03],68.656,221,[00][04],82.281,216
[00][00],206167691004124,225,:,[00][01],21.5,0,[00][02],122.75,571,[00][03],58.937,193,[00][04],91.937,189
[00][00],206206071796655,322,:,[00][01],21.656,235,[00][02],21.594,349,[00][03],75.594,290,[00][04],72.969,293
[00][00],206382014576905,286,:,[00][01],21.406,0,[00][02],98.844,508,[00][03],44.594,165,[00][04],106.656,206
[00][00],206440662846717,877,:,[00][01],20.86,108,[00][02],88.188,1193,[00][03],132.157,687,[00][04],16.938,743
[00][00],206470994766358,519,:,[00][01],21.797,0,[00][02],107.016,1118,[00][03],115.642,425,[00][04],33.266,420
[00][00],206490808534608,537,:,[00][01],21.297,0,[00][02],115.484,1276,[00][03],105.578,470,[00][04],42.891,459
[00][00],206494911008530,305,:,[00][01],21.406,0,[00][02],64.344,363,[00][03],45.156,319,[00][04],105.594,292
[00][00],206518238049639,993,:,[00][01],21.078,426,[00][02],41.735,1152,[00][03],31.391,1071,[00][04],118.422,986
[00][00],206532847452249,257,:,[00][01],20.937,132,[00][02],37.312,306,[00][03],44.062,256,[00][04],106.375,254
[00][00],206572679886389,773,:,[00][01],21.516,128,[00][02],81.672,962,[00][03],104.422,750,[00][04],41.922,750
[00][00],206635334076045,700,:,[00][01],21.235,0,[00][02],106.266,1578,[00][03],79.955,619,[00][04],69.266,619
[00][00],206642699974944,1528,:,[00][01],21.133,163,[00][02],107.492,2987,[00][03],102.242,1349,[00][04],199.555,0
[00][00],206668836160733,761,:,[00][01],21.234,664,[00][02],45.609,779,[00][03],93.766,652,[00][04],54.484,662
[00][00],206670026145436,520,:,[00][01],21.25,0,[00][02],67.125,537,[00][03],65.375,445,[00][04],85.375,435
[00][00],206705514437467,216,:,[00][01],21.344,0,[00][02],64.533,239,[00][03],124.157,197,[00][04],25.782,182
[00][00],206756827667749,1015,:,[00][01],23.093,121,[00][02],117.312,2663,[00][03],43.265,1040,[00][04],186,0
[00][00],206759851701038,1279,:,[00][01],21.289,888,[00][02],48.117,1428,[00][03],92.554,1179,[00][04],54.992,1185
[00][00],206793816435592,1209,:,[00][01],21.266,717,[00][02],32.907,1337,[00][03],101.657,1149,[00][04],44.688,1158
[00][00],206825831081897,1565,:,[00][01],21.195,592,[00][02],108.103,3420,[00][03],37.414,1362,[00][04],99.164,1310
[00][00],206889045363061,277,:,[00][01],21.188,0,[00][02],115.939,659,[00][03],61,238,[00][04],89.438,211
[00][00],206914896126092,2894,:,[00][01],21.086,2227,[00][02],19.908,2664,[00][03],27.157,2823,[00][04],92.453,2549
[00][00],206935352271530,205,:,[00][01],21.219,0,[00][02],64.344,213,[00][03],42.781,188,[00][04],108.344,153
[00][00],206939507392233,478,:,[00][01],21.172,0,[00][02],83.578,619,[00][03],48.672,465,[00][04],101.891,413
[00][00],206973662485155,228,:,[00][01],21.281,0,[00][02],74.531,264,[00][03],44.156,215,[00][04],106.719,198
[00][00],206975308596217,721,:,[00][01],21.25,183,[00][02],95.375,1241,[00][03],50.907,582,[00][04],98.938,550
